email,firstName,companyName,website,phone,city,state,source_url
amiraspaandsalon@gmail.com,,Amira's Cryo Spa And Salon,https://amirascryospahouston.zoca.com/?utm_source=googlemaps&utm_medium=googlemaps&utm_campaign=googlemaps,(832) 973-1156,Houston,Texas,https://www.google.com/maps/search/?api=1&query=Amira's%20Cryo%20Spa%20And%20Salon&query_place_id=ChIJdT__bvTFQIYR9wBS8U8MMyU
compliance@livehydrationspa.com,,LIVE Hydration Spa Kirby,https://locations.livehydrationspa.com/tx/houston/kirby.html,(832) 821-8717,Houston,Texas,https://www.google.com/maps/search/?api=1&query=LIVE%20Hydration%20Spa%20Kirby&query_place_id=ChIJh-5NYcjBQIYRDPPeHTJLZvc
support@skinfulaesthetics.com,,Skinful Aesthetics,http://www.skinfulaesthetics.com/?utm_source=google&utm_medium=organic&utm_campaign=gbp,(281) 697-8080,Houston,Texas,https://www.google.com/maps/search/?api=1&query=Skinful%20Aesthetics&query_place_id=ChIJa0ktmWzBQIYR8QXNNUPor5k
spa-icon-dark-01@2x.png,,pH Head Spa,http://www.phheadspa.com/,(281) 900-6360,Houston,Texas,https://www.google.com/maps/search/?api=1&query=pH%20Head%20Spa&query_place_id=ChIJPVu3OcLHQIYRqxzaDn7yz3Y
saltlakecity@skinspirit.com,,SkinSpirit Houston - Rice Village,https://www.skinspirit.com/locations/rice-village/,(346) 398-6100,Houston,Texas,https://www.google.com/maps/search/?api=1&query=SkinSpirit%20Houston%20-%20Rice%20Village&query_place_id=ChIJ29gq6jfBQIYREOX9lXzK6M0
info@premieresurgicalarts.com,,Premiere Surgical Arts,https://premieresurgicalarts.com/,(832) 930-7660,Houston,Texas,https://www.google.com/maps/search/?api=1&query=Premiere%20Surgical%20Arts&query_place_id=ChIJnxfScY7AQIYRnIhDbX_Jlo8
athomas@nakedmd.com,,NakedMD Med Spa Houston,https://www.nakedmd.com/,(713) 588-5960,Houston,Texas,https://www.google.com/maps/search/?api=1&query=NakedMD%20Med%20Spa%20Houston&query_place_id=ChIJVfPHazPBQIYRwBO3mLEUYFQ
info@houstonskinhealth.com,,ZO Skin Centre Houston,https://houstonskinhealth.com/,(832) 831-4933,Houston,Texas,https://www.google.com/maps/search/?api=1&query=ZO%20Skin%20Centre%20Houston&query_place_id=ChIJLyiiPY7BQIYR1_Glq19lX5Q
frontdesk@moorederm.com,,Moore Dermatology PLLC,http://www.moorederm.com/,(713) 741-3376,Houston,Texas,https://www.google.com/maps/search/?api=1&query=Moore%20Dermatology%20PLLC&query_place_id=ChIJbauL6aLqQIYRcOxjma4Dr1o
info@4everyoungkingwoodtx.com,,4Ever Young Med Spa & Wellness Center - Kingwood,https://4everyoungantiaging.com/kingwood/?utm_source=google&utm_medium=organic&utm_campaign=gbp-kingwood,(281) 242-1724,Kingwood,Texas,https://www.google.com/maps/search/?api=1&query=4Ever%20Young%20Med%20Spa%20%26%20Wellness%20Center%20-%20Kingwood&query_place_id=ChIJsS1Ew0pNR4YR4G9KoPhUiQA
info@medernaofficial.com,,Mederna Aesthetic & Wellness Medical Center,https://medernaofficial.com/?utm_source=google&utm_medium=organic&utm_campaign=gbp,(832) 272-0401,Houston,Texas,https://www.google.com/maps/search/?api=1&query=Mederna%20Aesthetic%20%26%20Wellness%20Medical%20Center&query_place_id=ChIJh4kKVA3HQIYRWCZ5zbsvFj8
info@texashairlossclinic.com,,Texas Hair Restoration and Wellness Center,http://www.texashairlossclinic.com/,(713) 640-5651,Houston,Texas,https://www.google.com/maps/search/?api=1&query=Texas%20Hair%20Restoration%20and%20Wellness%20Center&query_place_id=ChIJA1SKkZjDQIYRRehA7vfO6N8
info@crosspointemedical.com,,Crosspointe Medical Clinic - Houston,https://crosspointemedical.com/?utm_source=GMB&utm_medium=Organic&utm_campaign=GMBListing,(281) 463-1400,Houston,Texas,https://www.google.com/maps/search/?api=1&query=Crosspointe%20Medical%20Clinic%20-%20Houston&query_place_id=ChIJKdWrdSLDQIYRw-BCLeHFXJ8
info@euphoriabeaute.com,,Euphoria Beaute,http://www.euphoriabeaute.com/,(832) 617-8262,Houston,Texas,https://www.google.com/maps/search/?api=1&query=Euphoria%20Beaute&query_place_id=ChIJM9j2hzHdQIYR2QLhUZFqqKc
info@rogmedspa.com,,River Oaks Galleria Medspa,http://www.rogmedspa.com/,(346) 741-6772,Houston,Texas,https://www.google.com/maps/search/?api=1&query=River%20Oaks%20Galleria%20Medspa&query_place_id=ChIJr95seR_BQIYRXertdTuXvVM
accolade-2@2x.png,,Memorial Center for Cosmetic Surgery: Houston Plastic Surgery,https://txcosmetics.com/,(713) 722-7400,Houston,Texas,https://www.google.com/maps/search/?api=1&query=Memorial%20Center%20for%20Cosmetic%20Surgery%3A%20Houston%20Plastic%20Surgery&query_place_id=ChIJ3SkewbXEQIYR90FjGTOS2io
info@theskinclinichtx.com,,The Skin Clinic,http://theskinclinichtx.com/,(832) 564-0344,Houston,Texas,https://www.google.com/maps/search/?api=1&query=The%20Skin%20Clinic&query_place_id=ChIJXfIVOr7BQIYRpFlfFIutMNE
info@amerejuve.com,,"Amerejuve Medspa Houston, TX: Medical Aesthetics & Body Contouring",https://www.amerejuve.com/,(713) 960-6262,Houston,Texas,https://www.google.com/maps/search/?api=1&query=Amerejuve%20Medspa%20Houston%2C%20TX%3A%20Medical%20Aesthetics%20%26%20Body%20Contouring&query_place_id=ChIJJQDTOJPDQIYRNtcKCJjUTKQ
jack@greensock.com,,Face Forward Houston: Regina Rodman M.D.,https://www.faceforwardhouston.com/?utm_source=google&utm_medium=organic&utm_campaign=gbp,(713) 321-2424,Houston,Texas,https://www.google.com/maps/search/?api=1&query=Face%20Forward%20Houston%3A%20Regina%20Rodman%20M.D.&query_place_id=ChIJ3QeI4GHEQIYRUet4-4xr3ug
info@albiwellness.com,,ALBI Wellness & Longevity,http://albiwellness.com/,(281) 520-3722,Houston,Texas,https://www.google.com/maps/search/?api=1&query=ALBI%20Wellness%20%26%20Longevity&query_place_id=ChIJ9wuaKU7BQIYR3qbFi_aPKM4
bellaireweightloss@gmail.com,,River Oaks Beauty and Weight Loss Center,http://www.loseweightgainbeauty.com/,(832) 991-6772,Houston,Texas,https://www.google.com/maps/search/?api=1&query=River%20Oaks%20Beauty%20and%20Weight%20Loss%20Center&query_place_id=ChIJ6RgLpajAQIYRGoCsWp0wTuM
annemarie@mybeautifulbody.com,,"Christopher K. Patronella, MD",https://www.patronellamd.com/?y_source=1_MjI3NTY3ODYtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,(713) 575-1996,Houston,Texas,https://www.google.com/maps/search/?api=1&query=Christopher%20K.%20Patronella%2C%20MD&query_place_id=ChIJf0fava3EQIYReF3G8HrAoUQ
rhonda@beingbeautifulyou.com,,Glowin Skin Bar,http://glowinskinbar.com/,(832) 269-4404,Houston,Texas,https://www.google.com/maps/search/?api=1&query=Glowin%20Skin%20Bar&query_place_id=ChIJF3B6AgnHQIYRHMPDLtXqCiY
605a7baede844d278b89dc95ae0a9123@sentry-next.wixpress.com,,ACS Promed spa,http://www.acspromedspa.com/,(832) 892-8941,Houston,Texas,https://www.google.com/maps/search/?api=1&query=ACS%20Promed%20spa&query_place_id=ChIJd_kw2DXCQIYRaBtQhOrKwkg
ivy.barre@thedripbar.com,,The DRIPBaR Houston Heights,https://houston-heights.thedripbar.com/,(713) 597-2618,Houston,Texas,https://www.google.com/maps/search/?api=1&query=The%20DRIPBaR%20Houston%20Heights&query_place_id=ChIJs8P_7Y_HQIYRvzaKVIn0RUA
lariviera2017@gmail.com,,Riviera Medical Center - Main Location,https://www.rivieramedcenter.com/,(713) 637-4372,Houston,Texas,https://www.google.com/maps/search/?api=1&query=Riviera%20Medical%20Center%20-%20Main%20Location&query_place_id=ChIJXdlFpbfDQIYRcMGNkdD8sOI
info@allmyvida.com,,Vida Aesthetics and Wellness,http://allmyvida.com/?utm_source=google&utm_medium=organic&utm_campaign=gbp,(281) 975-0251,Houston,Texas,https://www.google.com/maps/search/?api=1&query=Vida%20Aesthetics%20and%20Wellness&query_place_id=ChIJfQvM3xLG7G4R7vYOE10YgTc
support@houstonacnespecialists.com,,Houston Acne Specialists,http://houstonacnespecialists.com/,(713) 201-1152,Houston,Texas,https://www.google.com/maps/search/?api=1&query=Houston%20Acne%20Specialists&query_place_id=ChIJRaE87PXEQIYRjKUt5EjSuq0
info@kingwoodskinessentials.com,,Kingwood Skin Essentials Med Spa,https://kingwoodskinessentials.com/,(832) 777-6846,Kingwood,Texas,https://www.google.com/maps/search/?api=1&query=Kingwood%20Skin%20Essentials%20Med%20Spa&query_place_id=ChIJZ0ip9tGyQIYRoiclzWGtG2Y
18d2f96d279149989b95faf0a4b41882@sentry-next.wixpress.com,,"Stardom Touches Body II, Lymphatic Massage and Facials",https://www.stardomtouchesbodyll.com/,(346) 226-5110,Houston,Texas,https://www.google.com/maps/search/?api=1&query=Stardom%20Touches%20Body%20II%2C%20Lymphatic%20Massage%20and%20Facials&query_place_id=ChIJHdNNnovHQIYRoao2g1C3EHI
beyou@luxewspa.com,,BEluxe Spa II | Waxing | Facials,http://luxewspa.com/,(832) 553-6204,Houston,Texas,https://www.google.com/maps/search/?api=1&query=BEluxe%20Spa%20II%20%7C%20Waxing%20%7C%20Facials&query_place_id=ChIJxwMO0w_qQIYRZoDk94LlXmo
info@evolveaestheticsmedspa.com,,Evolve Aesthetics Medspa,https://www.evolveaestheticsmedspa.com/,(346) 302-5199,Houston,Texas,https://www.google.com/maps/search/?api=1&query=Evolve%20Aesthetics%20Medspa&query_place_id=ChIJE_Azex6_QIYRRWv5GnugsQU
info@xfactormdmedspa.com,,X Factor MD Med Spa,http://www.xfactormdmedspa.com/?utm_source=GBP,(346) 485-6869,Houston,Texas,https://www.google.com/maps/search/?api=1&query=X%20Factor%20MD%20Med%20Spa&query_place_id=ChIJ05Mxm5PBQIYR21K17ky3pEs
support@vagaro.com,,ME aesthetics LLC,https://www.vagaro.com/meaesthetics2,(346) 498-0659,Houston,Texas,https://www.google.com/maps/search/?api=1&query=ME%20aesthetics%20LLC&query_place_id=ChIJuy6tzdPJQIYR7kdKAjrfWwY
info@premieraestheticshouston.com,,Premier Aesthetics Houston,https://www.premieraestheticshouston.com/,(713) 877-8630,Houston,Texas,https://www.google.com/maps/search/?api=1&query=Premier%20Aesthetics%20Houston&query_place_id=ChIJdbmkixbBQIYRuhrMNX6nuR0
info@spachrysalis.com,,Chrysalis Skin & Body,https://spachrysalis.com/?y_source=1_MjAxODQzNjYtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,(713) 522-2111,Houston,Texas,https://www.google.com/maps/search/?api=1&query=Chrysalis%20Skin%20%26%20Body&query_place_id=ChIJGYucAvTAQIYRbpHTybcwUQs
info@txrosemedspa-com-880373.hostingersite.com,,Rose medical spa,http://txrosemedspa.com/,(281) 250-6171,Houston,Texas,https://www.google.com/maps/search/?api=1&query=Rose%20medical%20spa&query_place_id=ChIJs7QF0oHbQIYReA3sZN0aOpc
info@celebaesthetics.com,,"Celeb Aesthetics & Wellness- Botox, Sculptra, PDO threads, Microneedling, Facials , Lip filler, Facial balancing",http://www.celebaesthetics.com/,(713) 829-0955,Houston,Texas,https://www.google.com/maps/search/?api=1&query=Celeb%20Aesthetics%20%26%20Wellness-%20Botox%2C%20Sculptra%2C%20PDO%20threads%2C%20Microneedling%2C%20Facials%20%2C%20Lip%20filler%2C%20Facial%20balancing&query_place_id=ChIJq-9ctwbDQIYR_xkuh8YutEc
gonaked@nakedskinandwax.com,,Naked Skincare & Waxing Spa,http://www.nakedskinandwax.com/,(832) 330-0497,Houston,Texas,https://www.google.com/maps/search/?api=1&query=Naked%20Skincare%20%26%20Waxing%20Spa&query_place_id=ChIJd_kw2DXCQIYRa69j-wOWTFA
hello@skindeepcosmetics.com,,Skin Deep Cosmetics & Aesthetics,https://joinskindeep.com/,(713) 331-9414,Houston,Texas,https://www.google.com/maps/search/?api=1&query=Skin%20Deep%20Cosmetics%20%26%20Aesthetics&query_place_id=ChIJt2PXKLjBQIYRwBlh6bbDjVI
skininfo@dermtexas.com,,Adara Medical Spa,http://www.adarahouston.com/?utm_source=gmb_auth,(713) 766-3638,Houston,Texas,https://www.google.com/maps/search/?api=1&query=Adara%20Medical%20Spa&query_place_id=ChIJbUYb-oK_QIYRs77eTmlnuAI
info@jolie-wms.com,,JOLIE WELLNESS MED SPA,https://www.jolie-wms.com/,(832) 930-7018,Houston,Texas,https://www.google.com/maps/search/?api=1&query=JOLIE%20WELLNESS%20MED%20SPA&query_place_id=ChIJZTurKEPDQIYRCV_BrLo1Khc
info@thealopeciadoctor.com,,The Alopecia Doctor Hair and Scalp Spa,http://thealopeciadoctor.com/,(832) 305-5164,Houston,Texas,https://www.google.com/maps/search/?api=1&query=The%20Alopecia%20Doctor%20Hair%20and%20Scalp%20Spa&query_place_id=ChIJj7QXbK3DQIYREBop_k1-wfA
consult@drernestlayton.com,,Layton Aesthetic Plastic Surgery,https://drernestlayton.com/?utm_source=google&utm_medium=organic&utm_campaign=gbp,(713) 337-5277,Houston,Texas,https://www.google.com/maps/search/?api=1&query=Layton%20Aesthetic%20Plastic%20Surgery&query_place_id=ChIJ-xBTA7zEQIYR9SRi_Wea-MQ
contact@aestheticatelier.com,,Aesthetic Atelier Medical Aesthetics & Wellness,https://www.aestheticatelier.com/,(346) 704-0602,Houston,Texas,https://www.google.com/maps/search/?api=1&query=Aesthetic%20Atelier%20Medical%20Aesthetics%20%26%20Wellness&query_place_id=ChIJu1U1a2THQIYRP1Jt7PfO4ho
u002faccount-ro-treatment_center_color_01_1@2x.png,,CharSpa Wellness & Aesthetics,https://www.healthprofs.com/profile/523724,(832) 413-2062,Houston,Texas,https://www.google.com/maps/search/?api=1&query=CharSpa%20Wellness%20%26%20Aesthetics&query_place_id=ChIJZ6XqaHXHQIYRrWy2HeOW2Zo
welcome@kathylhaney.com,,"Kathy Haney, Medical Aesthetician",https://kathylhaney.com/,(281) 850-9894,Houston,Texas,https://www.google.com/maps/search/?api=1&query=Kathy%20Haney%2C%20Medical%20Aesthetician&query_place_id=ChIJBwIZH5bBQIYRxjCRljp0ckY
hello@skncraft.com,,SKNCRAFT,https://www.skncraft.com/,(281) 256-1003,Houston,Texas,https://www.google.com/maps/search/?api=1&query=SKNCRAFT&query_place_id=ChIJ1alBg-vHQIYRumhLt_uRzBk
info@mysite.com,,Medi Spa,https://www.medispatexas.com/,(281) 852-2000,Kingwood,Texas,https://www.google.com/maps/search/?api=1&query=Medi%20Spa&query_place_id=ChIJLV6dX8SyQIYRngw0QFmx6Vg
appointments@faceiqaesthetics.com,,Face IQ Aesthetics,https://faceiqaesthetics.com/,(832) 800-3783,Houston,Texas,https://www.google.com/maps/search/?api=1&query=Face%20IQ%20Aesthetics&query_place_id=ChIJnRo2n8nFQIYR0JUiYCF50XQ
info@elevateskinclinic.com,,Elevate Skin Clinic and Medspa,https://www.elevateskinclinic.com/,(832) 582-4068,Houston,Texas,https://www.google.com/maps/search/?api=1&query=Elevate%20Skin%20Clinic%20and%20Medspa&query_place_id=ChIJiUu6rZ_BQIYRdFZXEsYsqwg
office@transformationmedispa.net,,Transformation MediSpa,http://transformationmedispa.net/,(713) 661-9129,Houston,Texas,https://www.google.com/maps/search/?api=1&query=Transformation%20MediSpa&query_place_id=ChIJGVkznEHAQIYRu9YT1fcyltA
mgibson@bouncehydration.com,,Bounce Hydration,https://www.bouncehydration.com/,(713) 401-3642,Houston,Texas,https://www.google.com/maps/search/?api=1&query=Bounce%20Hydration&query_place_id=ChIJ9z3-w-jBQIYR7Wu1KLq0aT4
info@ndiscovered.com,,Identity Aesthetics MedSpa Kingwood,https://identityaestheticskingwood.com/,(346) 600-9090,Kingwood,Texas,https://www.google.com/maps/search/?api=1&query=Identity%20Aesthetics%20MedSpa%20Kingwood&query_place_id=ChIJhbtidHWzQIYRTDEL64CINeo
madison@plastikosaesthetics.com,,Plastikos Aesthetics,http://www.plastikosaesthetics.com/,(713) 338-9582,Houston,Texas,https://www.google.com/maps/search/?api=1&query=Plastikos%20Aesthetics&query_place_id=ChIJC5WD7BK_QIYRuvrh3Sgsqd8
medspa@tlcsurgery.com,,TLC MedSpa Houston,https://tlcmedspahouston.com/,(713) 493-7700,Houston,Texas,https://www.google.com/maps/search/?api=1&query=TLC%20MedSpa%20Houston&query_place_id=ChIJ7fZl2sy_QIYRaNBc99irydE
info@mdondelivery.com,,"MD On Delivery PLLC (Dr. Karina Cañadas), ENT Clinic",http://www.mdondelivery.com/,(832) 477-2234,Houston,Texas,https://www.google.com/maps/search/?api=1&query=MD%20On%20Delivery%20PLLC%20(Dr.%20Karina%20Ca%C3%B1adas)%2C%20ENT%20Clinic&query_place_id=ChIJNWI3wcbHQIYR1_F1VpDEY-4
nuvo@mycosmedispa.com,,NUVO Cosmedispa,https://www.nuvocosmedispa.com/,(832) 266-3004,Houston,Texas,https://www.google.com/maps/search/?api=1&query=NUVO%20Cosmedispa&query_place_id=ChIJ0dfak7rBQIYRqUY6cJkHgY0
beauty@serenitymedspahouston.com,,Serenity Wellness and Weight loss,https://www.serenitymedspahouston.com/,(713) 449-6265,Houston,Texas,https://www.google.com/maps/search/?api=1&query=Serenity%20Wellness%20and%20Weight%20loss&query_place_id=ChIJAQDs6V_AQIYRo4HWbfIm4qU
info@thenaturalaesthetichtx.com,,The Natural Aesthetic and Wellness Center,https://thenaturalaesthetichtx.com/?utm_source=google&utm_medium=organic&utm_campaign=gbp,(832) 972-5620,Houston,Texas,https://www.google.com/maps/search/?api=1&query=The%20Natural%20Aesthetic%20and%20Wellness%20Center&query_place_id=ChIJD4ZI7Mq_QIYRvSoM3HDnoEw
info@theskinrenewalcenter.com,,The Skin Renewal Center,http://www.theskinrenewalcenter.com/,(713) 533-0800,Houston,Texas,https://www.google.com/maps/search/?api=1&query=The%20Skin%20Renewal%20Center&query_place_id=ChIJTbT9kJzAQIYRy8yDyL1KCxs
questions@medispainstitute.com,,Medispa Institute,http://www.medispainstitute.com/,(832) 300-5593,Houston,Texas,https://www.google.com/maps/search/?api=1&query=Medispa%20Institute&query_place_id=ChIJ5XGmpzvdQIYR8Ue9hAgxNB8
info@noiressence.beauty,,Noir Essence Luxury Med Spa,https://noiressence.beauty/,(832) 865-5600,Houston,Texas,https://www.google.com/maps/search/?api=1&query=Noir%20Essence%20Luxury%20Med%20Spa&query_place_id=ChIJ35jeW6HBQIYRX_wqui2LIaQ
info@emerge-blissful.com,,Bare Beauty Boutique Spa,https://www.emerge-blissful.com/,(832) 478-3333,Houston,Texas,https://www.google.com/maps/search/?api=1&query=Bare%20Beauty%20Boutique%20Spa&query_place_id=ChIJN7TLg4DBQIYRhgQUZNX7ZOI
estilosalonandspa@yahoo.com,,Estilo Salon & Spa,http://www.estilosalonandspa.com/,(713) 807-7409,Houston,Texas,https://www.google.com/maps/search/?api=1&query=Estilo%20Salon%20%26%20Spa&query_place_id=ChIJCy2lLMDAQIYRmcIWCYKZdow
hello@facelifeaesthetics.com,,Face.Life Aesthetics,https://www.facelifeaesthetics.com/,(713) 231-7113,Houston,Texas,https://www.google.com/maps/search/?api=1&query=Face.Life%20Aesthetics&query_place_id=ChIJ98qAtxTHQIYRco1uVHk9gbU
beautymedica@gmail.com,,Beauty Medica,http://www.beauty-medica.net/,(832) 266-7109,Houston,Texas,https://www.google.com/maps/search/?api=1&query=Beauty%20Medica&query_place_id=ChIJkV6GIPvAQIYRPREd25G3gMg
